2022-11-30,3.105,3.114,3.17,3.222,3.281,3.405,3.503,3.53,3.774,3.919,3.883,13.78014,13.824962,13.918403,14.058185,13.263563,13.100496,12.950899,#N/A,13.004501,12.937411,3.73,4.06,4.38,3.938,3.64,3.6985,3.2235,3.0243,2.9646,2.9684,2.9812,2.9824,3.1101,3.0265,0.46,0.46,#N/A,0.899,0.954,#N/A,0.985,1,1.1,1.169,1.063,2.0888,2.0829,2.0705,2.0579,2.2893,2.3838,2.5906,2.6131,2.7879,2.9035,3.343246,3.2914,0.831,1.252,1.845,1.933,2.129,1.989,1.997,1.971,1.914,1.932,1.9,1.908,1.956,2.015,1.954,1.782,1.821,2.7445433,3.2400126,3.815459,3.19,3.303,3.213,3.136,3.282,3.274,3.307,3.216,3.227,3.18,3.334,3.528,3.512,3.527,3.444,3.002,6.4482,6.7254,6.8678,6.8985,7.134,7.2725,7.282,7.376,7.3975,7.3845,-0.193,-0.123,-0.1077,-0.0282,-0.0087,0.0333,0.1126,0.1493,0.2109,0.2589,0.2899,0.2512,0.828,1.121,1.346,1.508,1.76,9.681694,10.3380785,10.738391,10.7476,10.2049,9.603,9.3389,9.3027,9.2457,9.2165,9.2392,9.1093,3.9475,4.25,4.3782,4.55,4.7059,4.7828,4.3843,4.1195,3.8265,3.7802,3.6976,4.0075,3.8169
2022-12-30,3.332,3.401,3.505,3.594,3.687,3.878,4.027,4.051,4.281,4.374,4.338,14.316373,14.192557,13.999489,13.611253,12.843176,12.938698,12.828374,#N/A,12.928084,12.900059,4.14,4.23,4.52,4.054,3.82,3.8145,3.4111,3.2733,3.2556,3.289,3.3182,3.3007,3.3636,3.2717,0.94,0.94,1.221,#N/A,1.385,1.43,1.474,1.533,1.617,1.591,1.493,2.000553,2.0291746,2.0738053,2.1359,2.3673,2.3681,2.6025,2.6199,2.8153,2.855,3.26802,3.2178,0.754,1.665,1.981,2.387,2.694,2.519,2.546,2.538,2.469,2.499,2.466,2.492,2.533,2.631,2.562,2.466,2.486,2.9824553,3.442735,3.7665398,3.199,3.556,3.473,3.482,3.61,3.604,3.683,3.615,3.67,3.662,3.851,3.98,4.028,4.014,3.95,3.549,6.3099,6.74,#N/A,6.9865,7.227,7.317,7.3265,7.3615,7.4155,7.389,-0.177,-0.125,0.0075,0.0323,0.0545,0.1205,0.2245,0.3215,0.4225,0.481,0.499,0.4224,1.0255,1.2945,1.463,1.6115,1.8595,10.098592,10.701365,10.901391,10.7915,9.885,9.2414,9.0862,#N/A,9.073,9.0223,9.1149,9.063,3.9917,4.41,4.4145,4.69,4.6631,4.7324,4.4196,4.2356,4.0039,3.968,3.8776,4.1416,3.9697
2023-01-31,3.219,3.158,3.154,3.207,3.264,3.395,3.527,3.551,3.793,3.955,3.933,14.266544,14.150053,13.974362,13.68027,12.981324,13.092713,13.003844,#N/A,13.284917,13.308515,4.34,4.36,4.48,3.7978,3.49,3.5265,3.0611,2.9317,2.9047,2.9039,2.9219,2.9331,3.0541,2.9941,0.95,0.95,1.026,1.093,1.09,1.119,1.162,1.192,1.307,1.377,1.322,1.699631,1.7661088,1.901244,2.141,2.4408,2.4943,2.6669,2.7031,2.8499,2.916,3.318274,3.3038,2.144,2.18,2.493,2.601,2.659,2.402,2.356,2.328,2.259,2.285,2.23,2.255,2.313,2.399,2.355,2.227,2.257,3.5294309,3.8554785,3.894682,3.433,3.47,3.225,3.174,3.249,3.271,3.353,3.303,3.363,3.348,3.506,3.721,3.795,3.799,3.733,3.479,6.4731,6.8693,#N/A,7.065,7.261,7.3145,7.352,7.4365,7.414,7.4575,-0.167,-0.109,-0.067,-0.0221,-0.002,0.067,0.1719,0.266,0.3827,0.4877,0.5217,0.4891,1.1103,1.3703,1.534,1.6093,1.8713,10.791174,11.0738,11.173924,10.8579,9.9098,9.222,8.8753,#N/A,8.6961,8.685,8.7835,8.7806,4.5218,4.64,4.6597,4.74,4.8234,4.718,4.2073,3.9198,3.6362,3.5903,3.5262,3.783,3.6583
2023-02-28,3.784,3.651,3.586,3.629,3.658,3.745,3.834,3.855,4.057,4.177,4.157,14.043159,13.926455,13.750441,13.515118,12.81489,13.069441,13.163135,#N/A,13.600598,13.65037,4.39,4.47,4.62,4.1886,3.94,3.9625,3.5164,3.3608,3.3267,3.341,3.3457,3.3382,3.3287,3.193,0.94,0.94,1.209,1.329,1.341,1.372,1.386,1.394,1.474,1.501,1.452,1.6569711,1.7524555,1.9716,2.2424,2.4685,2.5508,2.7004,2.7261,2.8599,2.9311,3.325109,3.3271,2.311,2.66,2.936,3.142,3.155,2.927,2.827,2.758,2.715,2.693,2.634,2.619,2.665,2.77,2.718,2.565,2.619,3.8411598,4.0785956,4.2474327,4.043,4.077,3.688,3.683,3.74,3.737,3.829,3.724,3.75,3.729,3.892,4.094,4.175,4.187,4.125,3.809,6.8154,7.18,#N/A,7.338,7.44,7.412,7.4595,7.426,7.4395,7.4355,-0.167,-0.142,-0.1089,-0.0286,0.0001,0.0911,0.2177,0.3131,0.4221,0.5161,0.5561,0.4978,1.026,1.2195,1.326,1.386,1.5565,11.040689,11.547876,11.9777975,11.6505,11.1008,10.3411,9.8092,#N/A,9.4405,9.2559,9.3102,9.2465,4.5856,4.81,4.8076,5,5.1277,5.0659,4.7992,4.5121,4.1695,4.0621,3.9151,4.1089,3.9286
2023-03-31,3.145,2.956,2.913,2.956,3.018,3.185,3.272,3.299,3.538,3.725,3.812,14.165952,13.9636545,13.658549,13.350128,12.136341,12.189965,12.328946,#N/A,12.903541,13.024138,4.2,4.34,4.36,3.7466,3.51,3.5516,3.0278,2.9188,2.8697,2.8584,2.867,2.8838,3.1177,3.0356,1.41,1.41,1.198,1.279,1.25,1.289,1.253,1.154,1.245,1.282,1.218,2.0638478,2.0917504,2.1503,2.2212,2.44,2.4685,2.6233,2.6857,2.87,2.8734,3.255416,3.2572,2.555,2.706,2.892,2.874,2.713,2.52,2.412,2.355,2.306,2.332,2.269,2.27,2.325,2.466,2.448,2.309,2.372,3.9184113,4.111702,4.2774796,4.024,3.455,3.476,3.604,3.368,3.533,3.397,3.431,3.404,3.522,3.774,3.809,3.849,3.868,3.869,3.532,6.7366,7.282,#N/A,7.0615,7.195,7.274,7.327,7.3545,7.3725,7.395,-0.277,-0.207,-0.1287,-0.0484,-0.0557,0.0083,0.0938,0.1383,0.2183,0.2857,0.3227,0.3229,0.7613,1.0013,1.189,1.2263,1.4303,11.352418,11.617513,11.787623,10.6757,10.4298,9.5697,8.9662,#N/A,8.8057,8.8116,9.109,9.0728,4.4872,4.79,4.75,4.97,4.8947,4.6668,4.0645,3.8298,3.6077,3.5626,3.4949,3.8218,3.6881
2023-04-28,3.361,3.049,3.009,3.038,3.088,3.218,3.329,3.343,3.581,3.792,3.856,13.265716,13.166863,13.017774,12.6175,12.026003,12.070622,12.008155,12.345915,12.41873,12.51376,4.23,4.37,4.45,3.6922,3.51,3.6017,3.0175,2.8927,2.8337,2.8462,2.857,2.8658,3.0443,2.9657,1.41,1.41,1.15,1.095,1.002,0.991,0.947,1.046,1.039,1.193,1.169,1.8401636,1.8872496,1.9582645,2.0864,2.3666,2.4367,2.5762,2.6189,2.7415,2.8038,3.18543,3.1702,2.787,2.755,3.033,2.945,2.717,2.518,2.401,2.345,2.314,2.329,2.268,2.281,2.345,2.494,2.489,2.369,2.43,3.8776693,4.2755966,4.5042486,4.275,3.792,3.714,3.826,3.61,3.731,3.613,3.657,3.63,3.727,3.973,4.001,4.069,4.081,4.094,3.779,6.8225,6.9723,#N/A,6.903,7.0075,7.1175,7.152,7.1895,7.222,7.241,-0.177,-0.165,-0.1109,-0.0405,-0.0389,0.0331,0.1261,0.1581,0.2402,0.3032,0.3502,0.4274,0.8071,1.0601,1.147,1.3041,1.5011,11.278597,11.561245,11.641185,10.9134,10.6901,9.5543,9.0196,#N/A,8.7695,8.8212,9.1042,9.1027,4.1171,5.14,5.0743,5.2,5.044,4.7848,4.056,3.7834,3.5361,3.5,3.4475,3.8019,3.6742
2023-05-31,3.798,3.554,3.371,3.373,3.385,3.491,3.596,3.604,3.826,4.027,4.111,14.551792,14.171803,13.417953,12.3025,11.278589,11.168937,11.114785,11.476767,11.614298,11.729472,4.57,4.59,4.71,4.2044,3.84,4.0759,3.4483,3.312,3.2481,3.2378,3.2721,3.199,3.2416,3.1612,1.44,1.44,1.103,0.999,0.809,0.831,0.827,0.794,0.867,0.968,0.961,1.6750348,1.7235433,1.7947413,1.8988,2.2188,2.2622,2.4255,2.4466,2.6628,2.7291,3.11816,3.0961,2.945,2.923,3.119,3.091,2.712,2.492,2.346,2.281,2.229,2.252,2.208,2.212,2.279,2.482,2.496,2.394,2.465,4.472419,4.7059536,5.03715,4.699,4.313,4.267,4.4,4.09,4.192,4.075,4.103,4.073,4.181,4.389,4.434,4.483,4.502,4.513,4.241,6.7677,6.8963,6.8941,6.8495,6.9495,7.0035,6.988,7.088,7.1095,7.135,-0.179,-0.17,-0.1311,-0.0513,-0.0521,-0.0091,0.0851,0.1319,0.2148,0.2938,0.3488,0.4215,0.7669,0.9989,1.171,1.2329,1.4,11.196789,11.376122,11.466171,10.8056,10.6274,9.6404,9.1298,#N/A,8.8056,8.7959,9.0702,9.0258,5.1363,5.37,5.4119,5.53,5.4333,5.1859,4.3904,4.0494,3.7477,3.6938,3.635,4.0129,3.8566
2023-06-30,4.366,4.213,4.045,3.982,3.952,3.982,4.018,4.022,4.159,4.306,4.344,12.754997,12.555739,12.2552185,11.657444,10.465161,10.312196,10.33664,10.692648,10.752812,10.822166,4.76,4.9,5.05,4.582,4.21,4.4455,3.6784,3.5124,3.3971,3.3768,3.3499,3.2648,3.2263,3.0841,1.71,1.71,1.571,1.224,1.158,1.076,1.006,0.972,0.953,0.962,0.894,1.8141007,1.8466034,1.8956238,2.0267,2.1679,2.224,2.3964,2.4019,2.6201,2.6535,3.102057,3.0268,3.21,3.364,3.525,3.514,3.202,2.795,2.638,2.557,2.506,2.477,2.388,2.373,2.407,2.513,2.514,2.367,2.422,4.6641827,5.124453,5.4299817,5.34,5.284,5.055,5.149,4.672,4.726,4.43,4.386,4.342,4.409,4.511,4.545,4.534,4.46,4.437,4.015,6.7599,6.8684,#N/A,6.9875,7.096,7.064,7.098,7.139,7.2025,7.284,-0.113,-0.133,-0.1436,-0.0685,-0.0757,-0.0397,0.0599,0.1013,0.1799,0.2527,0.3136,0.3916,0.7384,0.9764,1.161,1.2244,1.39,11.016453,11.197176,11.307148,10.8471,10.127,9.511,9.0098,#N/A,8.6869,8.6673,8.8519,8.8689,5.1347,5.39,5.3149,5.5,5.4568,5.4151,4.8704,4.4899,4.1293,3.9719,3.8102,4.0639,3.8536
2023-07-31,4.147,4.028,3.893,3.851,3.841,3.938,4.034,4.048,4.193,4.343,4.39,12.285636,12.114509,11.856416,11.43,10.406042,10.318169,#N/A,10.739774,10.891483,10.986038,4.87,5.01,5.16,4.6867,4.41,4.6614,3.9146,3.7497,3.6321,3.6292,3.5919,3.5068,3.4449,3.2935,1.7,1.7,#N/A,1.172,1.116,1.082,1.039,1.001,0.993,0.978,0.927,1.373517,1.4707662,1.689178,1.9602,2.1849,2.2401,2.4047,2.448,2.6375,2.6784,3.017214,3.0289,3.579,3.52,3.574,3.37,3.04,2.757,2.604,2.545,2.495,2.486,2.423,2.444,2.495,2.63,2.634,2.528,2.57,5.1218853,5.4212933,5.5656366,5.129,4.935,4.681,4.744,4.383,4.458,4.26,4.26,4.234,4.315,4.459,4.508,4.517,4.483,4.484,4.134,6.72,6.8609,#N/A,7.055,7.181,7.164,7.1765,7.255,7.2735,7.337,-0.1,-0.167,-0.1027,-0.0022,0.0033,0.0583,0.1828,0.2643,0.3886,0.4556,0.5246,0.6053,0.9703,1.2253,1.37,1.4753,1.6273,11.089519,11.297545,11.427517,10.8943,10.1077,9.6097,9.2349,#N/A,8.8289,8.7974,8.9142,8.8906,5.3748,5.54,5.4209,5.56,5.4774,5.3873,4.8579,4.5194,4.1862,4.0699,3.9538,4.2113,4.0172
2023-08-31,3.984,3.802,3.74,3.752,3.794,3.926,4.015,4.027,4.285,4.356,4.42,11.951576,11.796508,11.565177,11.252499,10.324633,10.321869,#N/A,10.860512,11.045352,11.165037,4.93,5.07,5.14,4.6401,4.4,4.6155,3.8796,3.6757,3.6632,3.6432,3.59,3.5587,3.5201,3.3709,1.71,1.71,#N/A,1.088,1.071,1.008,0.953,0.926,0.909,0.93,0.886,1.7518456,1.7979482,1.8962,2.0073,2.1906,2.2403,2.3702,2.3876,2.563,2.6292,2.928286,2.9116,3.586,3.581,3.605,3.34,2.973,2.697,2.534,2.479,2.439,2.449,2.385,2.41,2.471,2.615,2.632,2.552,2.594,5.2684507,5.518943,5.6369905,5.05,4.848,4.581,4.643,4.356,4.455,4.29,4.294,4.256,4.35,4.524,4.577,4.615,4.588,4.598,4.215,6.8569,7.02,#N/A,7.1305,7.159,7.1765,7.1705,7.246,7.289,7.366,-0.295,-0.144,-0.0809,0.0302,0.0629,0.1229,0.221,0.2869,0.4001,0.4831,0.5591,0.648,1.089,1.382,1.503,1.665,1.828,11.071058,11.398315,11.478304,11.0825,10.3277,10.0058,9.6507,9.3717,9.3487,9.277,9.4175,9.3666,5.3903,5.55,5.4562,5.61,5.5091,5.3858,4.838,4.5256,4.2279,4.1861,4.0896,4.3964,4.2065
2023-09-29,4.227,4.086,4.082,4.104,4.147,4.337,4.466,4.488,4.722,4.784,4.857,11.688814,11.599216,11.465554,11.327486,10.791369,10.933365,11.22839,11.524788,11.733111,11.852262,4.89,5.07,5.22,4.8811,4.64,4.8543,4.2543,4.0766,4.1054,4.0909,4.0595,4.03,3.9814,3.8117,1.71,1.71,#N/A,1.253,1.142,1.129,1.064,1.035,1.094,1.126,1.101,2.0512254,2.0669534,2.0904167,2.1425,2.2379,2.3634,2.5031,2.4995,2.6748,2.6823,2.905016,3.0061,3.767,3.647,3.726,3.597,3.205,2.921,2.794,2.767,2.755,2.776,2.727,2.761,2.816,2.987,3.019,2.956,3.004,4.9851165,5.1909943,5.3151245,5.028,4.598,4.391,4.43,4.24,4.345,4.269,4.299,4.292,4.403,4.651,4.7,4.784,4.814,4.834,4.492,6.8648,7.0778,#N/A,7.162,7.229,7.244,7.233,7.2665,7.32,7.3565,-0.226,-0.151,-0.0663,0.048,0.0867,0.1857,0.3139,0.3807,0.521,0.6109,0.6919,0.7616,1.19,1.489,1.575,1.739,1.875,11.044429,11.388317,11.598287,11.4086,10.5768,10.4604,10.3054,10.1283,9.9205,9.8705,9.9772,9.8864,5.3781,5.6,5.4589,5.61,5.5495,5.4719,5.0377,4.7963,4.6091,4.6132,4.5721,4.9036,4.7023
2023-10-31,4.556,4.464,4.404,4.462,4.541,4.76,4.903,4.924,5.183,5.262,5.31,11.058948,11.081298,11.113742,11.202421,11.333998,11.465211,11.64362,11.816144,11.996683,12.054442,4.92,5.05,5.06,4.7412,4.5,4.6806,4.116,4.0082,4.0644,4.1021,4.115,4.0517,4.0246,3.8559,1.7,1.7,#N/A,1.282,1.127,1.082,1.002,1.02,1.116,1.21,1.135,0.9637391,1.1946142,1.715945,2.1628,2.2331,2.4063,2.5277,2.5313,2.6858,2.7092,3.017157,3.0249,3.781,3.74,3.756,3.405,2.992,2.769,2.644,2.627,2.625,2.666,2.652,2.701,2.775,3.009,3.054,3.02,3.053,5.180027,5.272113,5.337792,4.997,4.744,4.546,4.313,4.268,4.372,4.323,4.416,4.376,4.477,4.755,4.806,4.909,4.931,4.944,4.504,6.9349,7.1374,#N/A,7.29,7.3475,7.388,7.35,7.44,7.5,7.53,-0.195,-0.165,-0.0391,0.1344,0.1869,0.2979,0.4396,0.5129,0.6906,0.7956,0.8936,0.9423,1.4283,1.7123,1.811,1.8758,2.1198,11.088073,11.394257,11.7143755,11.2646,10.7586,10.6346,10.3342,10.2346,10.2113,10.139,10.1354,10.092,5.3945,5.57,5.478,5.61,5.5563,5.4618,5.0623,4.8885,4.8234,4.9043,4.8987,5.2522,5.0639
2023-11-30,4.33,4.112,4.013,4.028,4.073,4.253,4.383,4.407,4.615,4.677,4.711,11.44655,11.263106,10.887046,10.324484,10.12559,10.24795,10.450037,10.700054,10.937826,11.042246,4.98,5,4.79,4.344,4.03,4.2291,3.6406,3.5348,3.5751,3.5936,3.6162,3.5628,3.4814,3.3689,1.7,1.7,#N/A,1.265,#N/A,0.948,0.858,0.856,0.874,0.834,0.762,2.1314607,2.152706,2.185282,2.2345,2.4381,2.4663,2.5518,2.5612,2.6684,2.6862,3.011325,2.9604,3.668,3.764,3.731,3.373,2.84,2.578,2.436,2.421,2.38,2.409,2.371,2.424,2.486,2.698,2.754,2.7,2.724,5.170569,5.2810674,5.289127,4.948,4.599,4.31,4.119,4.047,4.118,4.062,4.15,4.116,4.205,4.484,4.539,4.664,4.696,4.712,4.247,6.9474,7.1554,#N/A,7.204,7.2615,7.297,7.2755,7.3955,7.43,7.475,-0.204,-0.158,-0.0633,0.0404,0.0709,0.1479,0.2598,0.3079,0.4309,0.5169,0.6059,0.6764,1.1284,1.4204,1.601,1.6504,1.9104,10.780094,11.3,11.43,10.9156,9.9947,9.7933,9.5818,9.3586,9.3729,9.3558,9.4652,9.4563,5.3801,5.54,5.3928,5.49,5.3831,5.1244,4.705,4.4561,4.2786,4.3724,4.3554,4.6937,4.5099
2023-12-29,3.967,3.708,3.604,3.602,3.632,3.8,3.927,3.955,4.17,4.244,4.298,10.222372,10.180071,10.11521,9.984078,9.726749,9.883712,9.998675,10.180496,10.374866,10.455909,5.03,5.04,4.66,4.0674,3.67,3.93,3.1702,3.0642,3.0988,3.1231,3.1403,3.0987,3.1031,3.0191,1.7,1.7,#N/A,0.955,0.852,0.807,0.736,0.716,0.703,0.644,0.556,2.077817,2.0908554,2.1108472,2.163,2.2597,2.282,2.3706,2.3855,2.5286,2.574,2.866889,2.8352,3.61,3.614,3.559,3.104,2.39,2.114,1.956,1.934,1.913,1.921,1.898,1.95,2.004,2.216,2.285,2.243,2.246,4.846318,5.07694,5.1373525,4.676,3.964,3.587,3.407,3.306,3.342,3.363,3.444,3.443,3.534,3.877,3.921,4.086,4.119,4.14,3.685,6.93,7.1554,#N/A,7.079,7.1375,7.187,7.185,7.264,7.3995,7.376,-0.215,-0.158,-0.0374,0.043,0.0435,0.1085,0.2094,0.2425,0.3545,0.4431,0.5331,0.6127,1.0811,1.3811,1.574,1.6351,1.8831,11.259511,11.249217,11.279161,10.5868,9.7003,9.2353,#N/A,9.0584,8.9548,8.95,9.0363,9.0505,5.3927,5.59,5.3506,5.41,5.2596,4.7767,4.2501,4.0116,3.8472,3.8812,3.8791,4.1939,4.0349
2024-01-31,4.012,3.684,3.574,3.575,3.613,3.816,3.98,4.014,4.24,4.314,4.375,10.074401,10.044601,9.999659,9.924428,9.746122,9.907427,#N/A,10.347981,10.628531,10.752785,5.06,4.94,4.83,3.9614,3.77,3.5222,3.4236,3.3071,3.3324,3.3512,3.3807,3.3411,3.346,3.271,1.7,1.7,1.068,0.922,0.852,0.811,0.795,0.801,0.836,0.906,0.844,1.8211966,1.8489429,1.9058,1.9854,2.1795,2.1841,2.2655,2.2744,2.4176,2.45,2.687079,2.6627,3.821,3.72,3.649,3.232,2.455,2.156,2.086,2.059,2.055,2.072,2.065,2.116,2.179,2.373,2.44,2.41,2.418,5.0989947,5.1526203,5.155102,4.769,4.237,3.904,3.744,3.637,3.68,3.662,3.759,3.733,3.819,4.144,4.193,4.381,4.454,4.475,4.07,7.0201,7.1845,7.1541,7.0175,7.082,7.1425,7.1455,7.2205,7.239,7.328,-0.162,-0.164,-0.0507,0.0835,0.0805,0.1853,0.3027,0.3295,0.453,0.544,0.626,0.7335,1.222,1.5285,1.696,1.8155,2.053,11.1509695,11.2999735,11.319991,10.8839,9.8121,9.3494,#N/A,9.158,9.1418,9.1687,9.2879,9.2814,5.3655,5.46,5.3623,5.4,5.1992,4.7243,4.2211,4.0023,3.8595,3.915,3.9539,4.3141,4.1945
2024-02-29,4.083,3.797,3.705,3.716,3.753,3.943,4.103,4.136,4.357,4.428,4.484,9.930779,9.924572,9.915209,9.902691,9.865545,10.088664,10.460572,10.543513,10.804382,10.976473,4.87,4.91,4.74,4.1844,3.93,3.7084,3.5785,3.4891,3.5044,3.5228,3.5507,3.501,3.4878,3.3686,1.69,1.69,1.137,1.019,0.966,0.874,0.842,0.815,0.815,0.799,0.743,1.5935847,1.6322023,1.7202,1.8025,2.0951,2.102,2.2346,2.2131,2.3334,2.3652,2.60175,2.4799,3.832,3.769,3.692,3.384,2.894,2.609,2.506,2.436,2.407,2.39,2.348,2.379,2.42,2.559,2.594,2.555,2.548,5.1216383,5.172267,5.18975,4.827,4.591,4.275,4.122,4.005,4.044,3.975,4.036,4.002,4.233,4.319,4.364,4.51,4.553,4.577,4.156,7.0184,7.1673,#N/A,7.0145,7.0825,7.0945,7.0705,7.125,7.1395,7.1485,-0.101,-0.066,0.0283,0.1721,0.1943,0.2663,0.3657,0.3783,0.461,0.54,0.615,0.7125,1.1655,1.4635,1.611,1.7495,1.9615,10.997606,11.27,11.28,10.9428,9.9328,9.4343,#N/A,9.2453,9.1649,9.1527,9.2882,9.315,5.3929,5.5,5.398,5.43,5.3268,5.01,4.627,4.4225,4.243,4.2689,4.2438,4.5022,4.3607
2024-03-28,4.088,3.761,3.62,3.597,3.615,3.78,3.93,3.966,4.177,4.253,4.335,9.706781,9.734469,9.776227,9.819347,9.985018,10.226935,10.668489,10.754077,11.051539,11.223214,4.98,4.98,4.72,4.1707,3.91,3.6579,3.5235,3.4161,3.4435,3.4713,3.5191,3.4714,3.4564,3.365,1.46,1.46,0.963,0.903,0.869,0.791,0.709,0.693,0.694,0.641,0.679,1.648385,1.6770971,1.7204007,1.811244,1.999991,2.026694,2.220488,2.195554,2.342163,2.353834,2.639326,2.479269,3.797,3.685,3.676,3.378,2.835,2.5,2.383,2.324,2.293,2.265,2.232,2.261,2.299,2.446,2.488,2.452,2.456,4.745278,4.996407,5.0600395,4.486,4.169,4.111,3.926,3.824,3.753,3.793,3.8,3.877,3.936,4.134,4.235,4.393,4.39,4.426,4.019,7.0101,7.1447,#N/A,7.02,7.0495,7.064,7.0545,7.0875,7.124,7.1145,-0.057,0.042,0.0427,0.1807,0.1949,0.2511,0.3495,0.3879,0.471,0.5469,0.6189,0.7234,1.1795,1.5025,1.654,1.8105,2.0745,10.9,11.12,11.18,10.9465,10.0067,9.427,#N/A,9.2933,9.2514,9.268,9.4427,9.4433,5.3503,5.48,5.3497,5.42,5.3206,5.0217,4.6231,4.4117,4.2212,4.2102,4.2008,4.4525,4.3436
2024-04-30,4.281,4.094,4.033,4.045,4.093,4.232,4.38,4.422,4.6,4.664,4.726,9.749772,9.842935,9.983442,10.354567,10.912017,11.285403,11.496847,11.56432,11.87932,11.986303,4.96,4.93,4.76,4.3436,4.23,4.009,3.8616,3.7477,3.7966,3.8124,3.8559,3.8153,3.7625,3.6784,1.45,1.45,0.999,0.937,0.913,0.843,0.807,0.774,0.749,0.673,0.652,0.33544633,0.61180824,1.259673,1.7535,1.86,1.9705,2.1622,2.1479,2.2848,2.3133,2.665357,2.5363,3.85,3.59,3.58,3.473,3.098,2.781,2.669,2.616,2.589,2.563,2.518,2.544,2.584,2.711,2.742,2.697,2.694,5.130698,5.1810327,5.1701736,4.768,4.488,4.531,4.328,4.24,4.173,4.198,4.204,4.282,4.336,4.51,4.603,4.741,4.742,4.775,4.323,6.92,6.92,#N/A,7.142,7.2035,7.224,7.2025,7.24,7.28,7.291,0.028,0.053,0.0952,0.2666,0.2732,0.3302,0.4639,0.4852,0.598,0.677,0.756,0.865,1.357,1.641,1.81,1.924,2.271,10.95,11.139974,11.27009,11.2158,10.7619,10.3064,#N/A,10.0711,10.0125,9.9547,10.0501,10.0228,5.3593,5.51,5.3789,5.45,5.3718,5.2382,5.033,4.8708,4.7105,4.7024,4.6798,4.9001,4.7871
2024-05-31,4.352,4.123,4.048,4.057,4.101,4.219,4.37,4.41,4.607,4.686,4.755,10.092313,10.161942,10.300075,10.503345,11.058915,11.440362,11.664349,11.65071,11.940393,12.018983,4.79,4.77,4.6,4.1858,4.04,3.8219,3.6882,3.5714,3.6263,3.6504,3.6752,3.6301,3.5954,3.4835,1.45,1.45,1.147,1.112,1.117,1.079,1.023,0.955,0.897,0.87,0.79,1.4743294,1.5053991,1.5510017,1.6392,1.8171,1.9085,2.0941,2.0701,2.2431,2.3054,2.590085,2.5827,3.705,3.532,3.554,3.35,3.09,2.849,2.741,2.692,2.656,2.637,2.589,2.615,2.65,2.781,2.833,2.802,2.779,4.9827785,5.1129827,5.161474,4.738,4.394,4.528,4.296,4.203,4.134,4.169,4.18,4.255,4.313,4.469,4.557,4.713,4.723,4.759,4.313,6.8478,7.008,#N/A,7.0125,7.055,7.0595,7.047,7.089,7.1185,7.1495,0.027,0.073,0.2096,0.4322,0.4228,0.4938,0.6427,0.6606,0.7663,0.8534,0.9324,1.0663,1.6073,1.8883,2.043,2.2273,2.3773,11.028529,11.139929,11.189883,10.5315,10.6166,10.127,#N/A,9.8802,9.8208,9.7505,9.852,9.8159,5.3499,5.48,5.3757,5.46,5.3481,5.1637,4.8675,4.6712,4.4946,4.4948,4.4877,4.7075,4.6321
2024-06-28,4.419,4.165,4.085,4.062,4.075,4.155,4.281,4.312,4.497,4.581,4.645,10.313615,10.449316,10.648489,11.053401,11.852282,12.213193,12.385189,12.374449,12.5742,12.443972,4.68,4.64,4.42,4.0032,3.83,3.6334,3.5186,3.406,3.4587,3.4988,3.5475,3.5038,3.4787,3.3728,1.21,1.21,0.935,0.77,0.699,0.685,0.671,0.566,0.539,0.597,0.553,1.434969,1.4596311,1.5189,1.5547,1.681,1.7752,1.9517,1.9596,2.1031,2.2142,2.438806,2.4345,3.77,3.37,3.386,3.223,2.809,2.599,2.502,2.451,2.43,2.425,2.371,2.421,2.468,2.63,2.681,2.651,2.657,4.9566407,5.064491,5.0694394,4.656,4.213,4.365,4.116,4.018,3.957,3.987,4.014,4.09,4.147,4.31,4.405,4.584,4.595,4.623,4.185,6.8034,6.9191,#N/A,6.977,7.024,7.0595,7.059,7.0635,7.071,7.055,0.028,0.001,0.1527,0.3597,0.3677,0.4387,0.5817,0.6187,0.7407,0.8281,0.9171,1.0632,1.6047,1.8897,2.04,2.2507,2.3917,10.875259,11.130045,11.230135,10.3581,10.614,10.2117,#N/A,9.9708,9.8971,9.8861,10.0284,9.9929,5.3396,5.47,5.3601,5.45,5.3153,5.0984,4.7203,4.5201,4.3435,4.3428,4.3705,4.6392,4.5392
